text,label
joliment ditje te souhaite plein de chose heureuse.,0
ça se voit dans le regard,0
"!Surtout ne désepère pas, tu vas trouver quand tu t'y attendra le moins",0
"cool, je t'insulterais à toutes tes questions!!",0
change de copine ça craint!,0
Meme si on trouve des fois des malades.,0
Tu es l´Homme de sa vie.,0
car généralement la personne s'attend à 1 debut de guerre mais pas à 1 pardon,0
ON EST DES ETRES HUMAIN DONK TOU DEPEN DE LA PERSONNE ET DE LA SITUATION,0
parce que l'on a pas le temps de s'ennuyer avec eux,0
"Fouz-y une baffe, ça lui apprendra à piquer le boulot des honnêtes voyous puis saoule-la avec le whisky !!",0
Mais je m'en fou.,0
explique nous plus en details,0
a toi de trouver le smots pour le reconforter.,0
oui la taille joue aussi un role important parceque quand sa me convient pas c'est nul.,0
en regardant ses yeux scintillante comme le diamant et la transpiration au nez.,0
La famille c la seule chose qui reste pour ns.,0
"mais si elle est deja amoureuse, vois si c est serieux",0
la clé du succès est là!,0
le ski sans hésitations possible,0
je ne pense pas être la seule dans ce cas!!,0
laisse ton coeur dit la sentiment  réelle,0
et bonnn chance a tous les deux ca me fait plaisir de te lire.,0
non je vous avoue que je ne vois pas comment eclairez ma lanterne je vous prie,0
laisse lui du temps il guerira ne t'inquiete pas,0
"laisse tomber, t'es bien comme tu es",0
Tourner la page!!!,0
oui c'est vrai!!,0
méditerranée pour être plus proche de mon chéri!,0
"t inquiètes pas, il finira par passer à ce fichu niveau2",0
Tu ne peux pas dire que c'est dégoutant avant d'y avoir gouté.,0
"Si tu l'aimes, ne la trompe pas.",0
être heureux = que l'homme (ou la femme) ne marque pas sa puissance envers l'autre.,0
Ben voyons donc ils aiment ca l amitie des heteros.,0
ai un peu plus confiance en toi ca viendra!!!,0
deja si tas un doute c'est quil y a un probleme !,0
"OUI C EST VRAI mais on avance on ne recule pas , qu est ce que tu veux malheureusement .",0
Moi ça me retournerai complètement le coeur.,0
là tu vas avoir du mal!!!!,0
le silence vaut de l'or.,0
question que je me pose et je n ais toujours pas de solutionje cherche en moi mais je ne trouve pas,0
arrêtons de croire au père Noël.,0
l'obliger à divorcer pour s'installer à deux!,0
Ne t'acharnes pas pour du vent.,0
Trop d'accord avec toi !,0
T'es juste pas son genre.,0
c'est faux de repondre non !!!,0
Putain comme t es grave toi !,0
"Excitant si de son partenaire, vexant si c'est quelqu'un d'autre.",0
dans mon couple l'un apporte ce que l'autre n'a pas!,0
